feature_id,name,category,aliases,first_seen_year,description,difficulty,default_rarity
FEAT-23947,FPGA & RISC-V Neural Accelerators Feature ScaleUnit-5513,Algorithm,"FPGA & RISC-V Neural Accelerators Feature ScaleUnit-5513-v7, FPGA & RISC-V Neural Accelerators Utility, Systolic Array Processing",2016,Algorithmic capability for fpga & risc-v neural accelerators computation.,Expert,0.31
FEAT-23948,Spiking Neural Networks & BCI Feature ScaleUnit-5514,Protocol,"Spiking Neural Networks & BCI Feature ScaleUnit-5514-v7, Spiking Neural Networks & BCI Utility, STDP Learning Rule",2016,Algorithmic capability for spiking neural networks & bci computation.,Beginner,0.70
FEAT-23949,Full-Stack Web Architectures Feature ScaleUnit-5515,Library,"Full-Stack Web Architectures Feature ScaleUnit-5515-v7, Full-Stack Web Architectures Utility, Server-Side Rendering",2024,Algorithmic capability for full-stack web architectures computation.,Beginner,0.76
FEAT-23950,Spiking Neural Networks & BCI Feature ScaleUnit-5516,Algorithm,"Spiking Neural Networks & BCI Feature ScaleUnit-5516-v7, Spiking Neural Networks & BCI Utility, STDP Learning Rule",2019,Algorithmic capability for spiking neural networks & bci computation.,Beginner,0.57
FEAT-23951,Full-Stack Web Architectures Feature ScaleUnit-5517,Tool,"Full-Stack Web Architectures Feature ScaleUnit-5517-v7, Full-Stack Web Architectures Utility, Server-Side Rendering",2020,Algorithmic capability for full-stack web architectures computation.,Expert,0.62
FEAT-23952,Cryptography & Privacy Feature ScaleUnit-5518,Tool,"Cryptography & Privacy Feature ScaleUnit-5518-v7, Cryptography & Privacy Utility, zk-SNARK",2018,Algorithmic capability for cryptography & privacy computation.,Beginner,0.83
FEAT-23953,Underwater Acoustic Telemetry & AUV Navigation Feature ScaleUnit-5519,Protocol,"Underwater Acoustic Telemetry & AUV Navigation Feature ScaleUnit-5519-v7, Underwater Acoustic Telemetry & AUV Navigation Utility, Ray-Tracing Acoustic Propagation",2018,Algorithmic capability for underwater acoustic telemetry & auv navigation computation.,Beginner,0.65
FEAT-23954,Mobile Cross-Platform Systems Feature ScaleUnit-5520,Framework,"Mobile Cross-Platform Systems Feature ScaleUnit-5520-v7, Mobile Cross-Platform Systems Utility, BLoC Pattern",2017,Algorithmic capability for mobile cross-platform systems computation.,Expert,0.56
FEAT-23955,Code Intelligence & Automation Feature ScaleUnit-5521,Protocol,"Code Intelligence & Automation Feature ScaleUnit-5521-v7, Code Intelligence & Automation Utility, CodeBERT",2026,Algorithmic capability for code intelligence & automation computation.,Beginner,0.43
FEAT-23956,All-Optical Tensor Processing Feature ScaleUnit-5522,Tool,"All-Optical Tensor Processing Feature ScaleUnit-5522-v7, All-Optical Tensor Processing Utility, Optical Matrix-Vector Multiplication",2019,Algorithmic capability for all-optical tensor processing computation.,Beginner,0.64
FEAT-23957,Satellite Multispectral Image Segmentation Feature ScaleUnit-5523,Tool,"Satellite Multispectral Image Segmentation Feature ScaleUnit-5523-v7, Satellite Multispectral Image Segmentation Utility, U-Net",2019,Algorithmic capability for satellite multispectral image segmentation computation.,Intermediate,0.53
FEAT-23958,Computer Vision Feature ScaleUnit-5524,Protocol,"Computer Vision Feature ScaleUnit-5524-v7, Computer Vision Utility, YOLOv8",2018,Algorithmic capability for computer vision computation.,Intermediate,0.17
FEAT-23959,Microfluidic Lab-on-a-Chip Automation Feature ScaleUnit-5525,Protocol,"Microfluidic Lab-on-a-Chip Automation Feature ScaleUnit-5525-v7, Microfluidic Lab-on-a-Chip Automation Utility, Constraint-Based Flux Balance Analysis",2023,Algorithmic capability for microfluidic lab-on-a-chip automation computation.,Expert,0.72
FEAT-23960,Stream & Batch Processing Feature ScaleUnit-5526,Algorithm,"Stream & Batch Processing Feature ScaleUnit-5526-v7, Stream & Batch Processing Utility, Tumbling Window Aggregation",2019,Algorithmic capability for stream & batch processing computation.,Intermediate,0.24
FEAT-23961,Cryptography & Privacy Feature ScaleUnit-5527,Tool,"Cryptography & Privacy Feature ScaleUnit-5527-v7, Cryptography & Privacy Utility, zk-SNARK",2025,Algorithmic capability for cryptography & privacy computation.,Intermediate,0.25
FEAT-23962,Natural Language Processing Feature ScaleUnit-5528,Framework,"Natural Language Processing Feature ScaleUnit-5528-v7, Natural Language Processing Utility, Transformer",2017,Algorithmic capability for natural language processing computation.,Beginner,0.38
FEAT-23963,Explainable AI & Interpretability Feature ScaleUnit-5529,Tool,"Explainable AI & Interpretability Feature ScaleUnit-5529-v7, Explainable AI & Interpretability Utility, Integrated Gradients",2020,Algorithmic capability for explainable ai & interpretability computation.,Advanced,0.76
FEAT-23964,Spiking Neural Networks & BCI Feature ScaleUnit-5530,Algorithm,"Spiking Neural Networks & BCI Feature ScaleUnit-5530-v7, Spiking Neural Networks & BCI Utility, STDP Learning Rule",2022,Algorithmic capability for spiking neural networks & bci computation.,Expert,0.64
FEAT-23965,Explainable AI & Interpretability Feature ScaleUnit-5531,Protocol,"Explainable AI & Interpretability Feature ScaleUnit-5531-v7, Explainable AI & Interpretability Utility, Integrated Gradients",2021,Algorithmic capability for explainable ai & interpretability computation.,Advanced,0.77
FEAT-23966,All-Optical Tensor Processing Feature ScaleUnit-5532,Tool,"All-Optical Tensor Processing Feature ScaleUnit-5532-v7, All-Optical Tensor Processing Utility, Optical Matrix-Vector Multiplication",2018,Algorithmic capability for all-optical tensor processing computation.,Advanced,0.33
FEAT-23967,Spiking Neural Networks & BCI Feature ScaleUnit-5533,Framework,"Spiking Neural Networks & BCI Feature ScaleUnit-5533-v7, Spiking Neural Networks & BCI Utility, STDP Learning Rule",2017,Algorithmic capability for spiking neural networks & bci computation.,Beginner,0.20
FEAT-23968,zk-Rollups & Smart Contract Audit Feature ScaleUnit-5534,Algorithm,"zk-Rollups & Smart Contract Audit Feature ScaleUnit-5534-v7, zk-Rollups & Smart Contract Audit Utility, zk-STARK",2025,Algorithmic capability for zk-rollups & smart contract audit computation.,Intermediate,0.35
FEAT-23969,Quantum Cryptography & Key Distribution Feature ScaleUnit-5535,Hardware,"Quantum Cryptography & Key Distribution Feature ScaleUnit-5535-v7, Quantum Cryptography & Key Distribution Utility, BB84 Protocol",2026,Algorithmic capability for quantum cryptography & key distribution computation.,Advanced,0.28
FEAT-23970,Satellite Multispectral Image Segmentation Feature ScaleUnit-5536,Algorithm,"Satellite Multispectral Image Segmentation Feature ScaleUnit-5536-v7, Satellite Multispectral Image Segmentation Utility, U-Net",2018,Algorithmic capability for satellite multispectral image segmentation computation.,Expert,0.26
FEAT-23971,Reinforcement Learning Feature ScaleUnit-5537,Library,"Reinforcement Learning Feature ScaleUnit-5537-v7, Reinforcement Learning Utility, PPO",2021,Algorithmic capability for reinforcement learning computation.,Beginner,0.61
FEAT-23972,Cloud & Network Security Feature ScaleUnit-5538,Tool,"Cloud & Network Security Feature ScaleUnit-5538-v7, Cloud & Network Security Utility, Kernel Packet Inspection",2024,Algorithmic capability for cloud & network security computation.,Beginner,0.56
FEAT-23973,Quantum Optimization Algorithms Feature ScaleUnit-5539,Library,"Quantum Optimization Algorithms Feature ScaleUnit-5539-v7, Quantum Optimization Algorithms Utility, Variational Quantum Eigensolver",2017,Algorithmic capability for quantum optimization algorithms computation.,Beginner,0.65
FEAT-23974,Explainable AI & Interpretability Feature ScaleUnit-5540,Library,"Explainable AI & Interpretability Feature ScaleUnit-5540-v7, Explainable AI & Interpretability Utility, Integrated Gradients",2024,Algorithmic capability for explainable ai & interpretability computation.,Beginner,0.81
FEAT-23975,Cloud & Network Security Feature ScaleUnit-5541,Protocol,"Cloud & Network Security Feature ScaleUnit-5541-v7, Cloud & Network Security Utility, Kernel Packet Inspection",2021,Algorithmic capability for cloud & network security computation.,Advanced,0.35
FEAT-23976,Quantum Machine Learning Feature ScaleUnit-5542,Algorithm,"Quantum Machine Learning Feature ScaleUnit-5542-v7, Quantum Machine Learning Utility, Quantum Kernel Ridge Regression",2020,Algorithmic capability for quantum machine learning computation.,Intermediate,0.73
FEAT-23977,Swarm Robotics & UAV Path Planning Feature ScaleUnit-5543,Algorithm,"Swarm Robotics & UAV Path Planning Feature ScaleUnit-5543-v7, Swarm Robotics & UAV Path Planning Utility, Multi-Agent PPO (MAPPO)",2016,Algorithmic capability for swarm robotics & uav path planning computation.,Advanced,0.58
FEAT-23978,DevOps & Microservices CI/CD Feature ScaleUnit-5544,Library,"DevOps & Microservices CI/CD Feature ScaleUnit-5544-v7, DevOps & Microservices CI/CD Utility, Canary Deployment",2018,Algorithmic capability for devops & microservices ci/cd computation.,Advanced,0.35
FEAT-23979,Quantum Optimization Algorithms Feature ScaleUnit-5545,Algorithm,"Quantum Optimization Algorithms Feature ScaleUnit-5545-v7, Quantum Optimization Algorithms Utility, Variational Quantum Eigensolver",2023,Algorithmic capability for quantum optimization algorithms computation.,Advanced,0.34
FEAT-23980,Code Intelligence & Automation Feature ScaleUnit-5546,Protocol,"Code Intelligence & Automation Feature ScaleUnit-5546-v7, Code Intelligence & Automation Utility, CodeBERT",2024,Algorithmic capability for code intelligence & automation computation.,Beginner,0.35
FEAT-23981,Surgical Assistive Robotics Feature ScaleUnit-5547,Algorithm,"Surgical Assistive Robotics Feature ScaleUnit-5547-v7, Surgical Assistive Robotics Utility, Unscented Kalman Filter",2017,Algorithmic capability for surgical assistive robotics computation.,Beginner,0.26
FEAT-23982,Software Vulnerability Analysis Feature ScaleUnit-5548,Protocol,"Software Vulnerability Analysis Feature ScaleUnit-5548-v7, Software Vulnerability Analysis Utility, Coverage-Guided Fuzzing",2019,Algorithmic capability for software vulnerability analysis computation.,Beginner,0.54
FEAT-23983,DevOps & Microservices CI/CD Feature ScaleUnit-5549,Algorithm,"DevOps & Microservices CI/CD Feature ScaleUnit-5549-v7, DevOps & Microservices CI/CD Utility, Canary Deployment",2025,Algorithmic capability for devops & microservices ci/cd computation.,Intermediate,0.61
FEAT-23984,Quantum Machine Learning Feature ScaleUnit-5550,Library,"Quantum Machine Learning Feature ScaleUnit-5550-v7, Quantum Machine Learning Utility, Quantum Kernel Ridge Regression",2016,Algorithmic capability for quantum machine learning computation.,Advanced,0.21
FEAT-23985,Natural Language Processing Feature ScaleUnit-5551,Protocol,"Natural Language Processing Feature ScaleUnit-5551-v7, Natural Language Processing Utility, Transformer",2023,Algorithmic capability for natural language processing computation.,Intermediate,0.41
FEAT-23986,CRISPR Off-Target Prediction Feature ScaleUnit-5552,Hardware,"CRISPR Off-Target Prediction Feature ScaleUnit-5552-v7, CRISPR Off-Target Prediction Utility, Convolutional Neural Network",2024,Algorithmic capability for crispr off-target prediction computation.,Advanced,0.76
FEAT-23987,Quantum Machine Learning Feature ScaleUnit-5553,Algorithm,"Quantum Machine Learning Feature ScaleUnit-5553-v7, Quantum Machine Learning Utility, Quantum Kernel Ridge Regression",2019,Algorithmic capability for quantum machine learning computation.,Intermediate,0.85
FEAT-23988,Explainable AI & Interpretability Feature ScaleUnit-5554,Protocol,"Explainable AI & Interpretability Feature ScaleUnit-5554-v7, Explainable AI & Interpretability Utility, Integrated Gradients",2018,Algorithmic capability for explainable ai & interpretability computation.,Beginner,0.19
FEAT-23989,LiDAR-Camera Multimodal Fusion Feature ScaleUnit-5555,Protocol,"LiDAR-Camera Multimodal Fusion Feature ScaleUnit-5555-v7, LiDAR-Camera Multimodal Fusion Utility, PointPillars",2021,Algorithmic capability for lidar-camera multimodal fusion computation.,Beginner,0.20
FEAT-23990,Satellite Multispectral Image Segmentation Feature ScaleUnit-5556,Protocol,"Satellite Multispectral Image Segmentation Feature ScaleUnit-5556-v7, Satellite Multispectral Image Segmentation Utility, U-Net",2020,Algorithmic capability for satellite multispectral image segmentation computation.,Beginner,0.56
FEAT-23991,zk-Rollups & Smart Contract Audit Feature ScaleUnit-5557,Algorithm,"zk-Rollups & Smart Contract Audit Feature ScaleUnit-5557-v7, zk-Rollups & Smart Contract Audit Utility, zk-STARK",2023,Algorithmic capability for zk-rollups & smart contract audit computation.,Expert,0.71
FEAT-23992,Cryptography & Privacy Feature ScaleUnit-5558,Framework,"Cryptography & Privacy Feature ScaleUnit-5558-v7, Cryptography & Privacy Utility, zk-SNARK",2019,Algorithmic capability for cryptography & privacy computation.,Expert,0.72
FEAT-23993,Microfluidic Lab-on-a-Chip Automation Feature ScaleUnit-5559,Tool,"Microfluidic Lab-on-a-Chip Automation Feature ScaleUnit-5559-v7, Microfluidic Lab-on-a-Chip Automation Utility, Constraint-Based Flux Balance Analysis",2018,Algorithmic capability for microfluidic lab-on-a-chip automation computation.,Expert,0.49
FEAT-23994,Code Intelligence & Automation Feature ScaleUnit-5560,Framework,"Code Intelligence & Automation Feature ScaleUnit-5560-v7, Code Intelligence & Automation Utility, CodeBERT",2019,Algorithmic capability for code intelligence & automation computation.,Intermediate,0.33
FEAT-23995,Swarm Robotics & UAV Path Planning Feature ScaleUnit-5561,Tool,"Swarm Robotics & UAV Path Planning Feature ScaleUnit-5561-v7, Swarm Robotics & UAV Path Planning Utility, Multi-Agent PPO (MAPPO)",2023,Algorithmic capability for swarm robotics & uav path planning computation.,Advanced,0.27
FEAT-23996,Cryptography & Privacy Feature ScaleUnit-5562,Hardware,"Cryptography & Privacy Feature ScaleUnit-5562-v7, Cryptography & Privacy Utility, zk-SNARK",2016,Algorithmic capability for cryptography & privacy computation.,Beginner,0.27
FEAT-23997,All-Optical Tensor Processing Feature ScaleUnit-5563,Hardware,"All-Optical Tensor Processing Feature ScaleUnit-5563-v7, All-Optical Tensor Processing Utility, Optical Matrix-Vector Multiplication",2019,Algorithmic capability for all-optical tensor processing computation.,Expert,0.15
FEAT-23998,Smart Energy & Telemetry Feature ScaleUnit-5564,Hardware,"Smart Energy & Telemetry Feature ScaleUnit-5564-v7, Smart Energy & Telemetry Utility, Temporal Fusion Transformer",2017,Algorithmic capability for smart energy & telemetry computation.,Intermediate,0.66
FEAT-23999,Natural Language Processing Feature ScaleUnit-5565,Library,"Natural Language Processing Feature ScaleUnit-5565-v7, Natural Language Processing Utility, Transformer",2022,Algorithmic capability for natural language processing computation.,Advanced,0.57
FEAT-24000,Quantum Optimization Algorithms Feature ScaleUnit-5566,Tool,"Quantum Optimization Algorithms Feature ScaleUnit-5566-v7, Quantum Optimization Algorithms Utility, Variational Quantum Eigensolver",2022,Algorithmic capability for quantum optimization algorithms computation.,Expert,0.40
FEAT-24001,Underwater Acoustic Telemetry & AUV Navigation Feature ScaleUnit-5567,Tool,"Underwater Acoustic Telemetry & AUV Navigation Feature ScaleUnit-5567-v7, Underwater Acoustic Telemetry & AUV Navigation Utility, Ray-Tracing Acoustic Propagation",2025,Algorithmic capability for underwater acoustic telemetry & auv navigation computation.,Advanced,0.40
